"id","source_id","location_diller","vin","city_fuel","hwy_fuel","make","model","trim","year","body_type","odometer","fuel","condition","driveline","exterior_color","interior_color","engine","engine_size","engine_cylinders","passengers","price","images","transmission","airbags","options","seating_capacities","status","schema_mark","schema_models","schema_vin","schema_year","schema_color_body","schema_body_type","schema_number_doors","schema_transmission","schema_engine_type","schema_price"
"1272","17484","Downsview Place Auto Group 50 Lepage Court North York, Ontario M3J1Z9","WBA4B3C55GG344278","11L/100Km","7L/100Km","BMW","4-Series Gran Coupe","435i XDrive 3.0-L V-6 DOHC 24V AWD","2016","Sedan","78801","Gas","used","AWD","Dark Grey","Black","3.0-L V-6 DOHC 24V","3 L","6","","27950","https://carnance-photos.s3.amazonaws.com/wba4b3c55gg344278/136d6bd8-5698-11eb-9e68-132fbf5571b6.jpg,https://carnance-photos.s3.amazonaws.com/wba4b3c55gg344278/149052c8-5698-11eb-9e68-132fbf5571b6.jpg,https://carnance-photos.s3.amazonaws.com/wba4b3c55gg344278/15af5d0c-5698-11eb-9e68-132fbf5571b6.jpg,https://carnance-photos.s3.amazonaws.com/wba4b3c55gg344278/16fe35fc-5698-11eb-9e68-132fbf5571b6.jpg,https://carnance-photos.s3.amazonaws.com/wba4b3c55gg344278/181c7048-5698-11eb-9e68-132fbf5571b6.jpg,https://carnance-photos.s3.amazonaws.com/wba4b3c55gg344278/196b528e-5698-11eb-9e68-132fbf5571b6.jpg,https://carnance-photos.s3.amazonaws.com/wba4b3c55gg344278/1a8cb2ca-5698-11eb-9e68-132fbf5571b6.jpg,https://carnance-photos.s3.amazonaws.com/wba4b3c55gg344278/1c41c6e6-5698-11eb-9e68-132fbf5571b6.jpg,https://carnance-photos.s3.amazonaws.com/wba4b3c55gg344278/1dc9207c-5698-11eb-9e68-132fbf5571b6.jpg,https://carnance-photos.s3.amazonaws.com/wba4b3c55gg344278/1f7f78ee-5698-11eb-9e68-132fbf5571b6.jpg,https://carnance-photos.s3.amazonaws.com/wba4b3c55gg344278/2101102e-5698-11eb-9e68-132fbf5571b6.jpg,https://carnance-photos.s3.amazonaws.com/wba4b3c55gg344278/22cccb82-5698-11eb-9e68-132fbf5571b6.jpg,https://carnance-photos.s3.amazonaws.com/wba4b3c55gg344278/247e720a-5698-11eb-9e68-132fbf5571b6.jpg,https://carnance-photos.s3.amazonaws.com/wba4b3c55gg344278/261b3d14-5698-11eb-9e68-132fbf5571b6.jpg,https://carnance-photos.s3.amazonaws.com/wba4b3c55gg344278/27815fd0-5698-11eb-9e68-132fbf5571b6.jpg,https://carnance-photos.s3.amazonaws.com/wba4b3c55gg344278/28fe6c0e-5698-11eb-9e68-132fbf5571b6.jpg,https://carnance-photos.s3.amazonaws.com/wba4b3c55gg344278/2a7a55e8-5698-11eb-9e68-132fbf5571b6.jpg,https://carnance-photos.s3.amazonaws.com/wba4b3c55gg344278/2c06e980-5698-11eb-9e68-132fbf5571b6.jpg,https://carnance-photos.s3.amazonaws.com/wba4b3c55gg344278/2d7cec92-5698-11eb-9e68-132fbf5571b6.jpg,https://carnance-photos.s3.amazonaws.com/wba4b3c55gg344278/2eff44f2-5698-11eb-9e68-132fbf5571b6.jpg,https://carnance-photos.s3.amazonaws.com/wba4b3c55gg344278/308a650e-5698-11eb-9e68-132fbf5571b6.jpg,https://carnance-photos.s3.amazonaws.com/wba4b3c55gg344278/31f8b33c-5698-11eb-9e68-132fbf5571b6.jpg,https://carnance-photos.s3.amazonaws.com/wba4b3c55gg344278/337002b0-5698-11eb-9e68-132fbf5571b6.jpg,https://carnance-photos.s3.amazonaws.com/wba4b3c55gg344278/34ea240e-5698-11eb-9e68-132fbf5571b6.jpg,https://carnance-photos.s3.amazonaws.com/wba4b3c55gg344278/3676da2e-5698-11eb-9e68-132fbf5571b6.jpg,https://carnance-photos.s3.amazonaws.com/wba4b3c55gg344278/37c7a05c-5698-11eb-9e68-132fbf5571b6.jpg,https://carnance-photos.s3.amazonaws.com/wba4b3c55gg344278/3915efe0-5698-11eb-9e68-132fbf5571b6.jpg,https://carnance-photos.s3.amazonaws.com/wba4b3c55gg344278/3a8152f2-5698-11eb-9e68-132fbf5571b6.jpg,https://carnance-photos.s3.amazonaws.com/wba4b3c55gg344278/3bf4cbf0-5698-11eb-9e68-132fbf5571b6.jpg,https://carnance-photos.s3.amazonaws.com/wba4b3c55gg344278/3d5b7598-5698-11eb-9e68-132fbf5571b6.jpg,https://carnance-photos.s3.amazonaws.com/wba4b3c55gg344278/3eead49e-5698-11eb-9e68-132fbf5571b6.jpg,https://carnance-photos.s3.amazonaws.com/wba4b3c55gg344278/40a1c9e6-5698-11eb-9e68-132fbf5571b6.jpg,https://carnance-photos.s3.amazonaws.com/wba4b3c55gg344278/420679e4-5698-11eb-9e68-132fbf5571b6.jpg,https://carnance-photos.s3.amazonaws.com/wba4b3c55gg344278/4369186e-5698-11eb-9e68-132fbf5571b6.jpg,https://carnance-photos.s3.amazonaws.com/wba4b3c55gg344278/44de169a-5698-11eb-9e68-132fbf5571b6.jpg,https://carnance-photos.s3.amazonaws.com/wba4b3c55gg344278/465e3edc-5698-11eb-9e68-132fbf5571b6.jpg,https://carnance-photos.s3.amazonaws.com/wba4b3c55gg344278/47c75f56-5698-11eb-9e68-132fbf5571b6.jpg,https://carnance-photos.s3.amazonaws.com/wba4b3c55gg344278/493a0d02-5698-11eb-9e68-132fbf5571b6.jpg,https://carnance-photos.s3.amazonaws.com/wba4b3c55gg344278/4ab51802-5698-11eb-9e68-132fbf5571b6.jpg,https://carnance-photos.s3.amazonaws.com/wba4b3c55gg344278/4c30e77e-5698-11eb-9e68-132fbf5571b6.jpg","Automatic","4","ABS Brakes|Air Conditioning|Alloy Wheels|AM/FM Stereo|Auto Dimming Mirrors|Automatic Headlight|Bluetooth|CD Player|Center Arm Rest|Child-Safety Locks|Climate Control|Cruise Control|Cup Holder|Daytime Running Lights|Digital Clock|Driver Side Airbag|Dual impact Airbags|Electronic  Stability Control|Fog Lights|Folding Rear Seat|Heated Seats|Hill Ascent Control|Keyless Entry|Leather Seats|Leather Steering Wheels|Low Tire Pressure Warning|Memory Seat|Passenger Airbag|Power Brakes|Power Locks|Power Mirrors|Power Seat|Power Steering|Power Windows|Power-Assist Disc Brakes|Rain Sensor Wipers|Rear Window Defroster|Remote Trunk Release|Satellite Radio|Security System|Side Airbag|Sunroof/Moonroof|Tilt Steering|Tinted Glass|Traction Control|Trip Odometer|Vehicle Anti-Theft System|Wood Trim Interior|Xenon Headlights","","sold","BMW","4-Series Gran Coupe","WBA4B3C55GG344278","2016","Dark Grey","Sedan","4","Automatic","Internal Combustion","27950"
"4559","43385","248 Rexdale Blvd Toronto CA","KMHLM4AG9MU081837","","","Hyundai","Elantra","SEL 1.6-L L-4 DOHC 16V FWD","2021","Sedan","99","Gas","new","FWD","Polar","NNB-BLACK","1.6-L L-4 DOHC 16V","1.6 L","4","","23874","https://carnance-photos.s3.amazonaws.com/kmhlm4ag9mu081837/6853d864-5682-11eb-9e68-132fbf5571b6.jpg,https://carnance-photos.s3.amazonaws.com/kmhlm4ag9mu081837/6954334e-5682-11eb-9e68-132fbf5571b6.jpg,https://carnance-photos.s3.amazonaws.com/kmhlm4ag9mu081837/6a56223e-5682-11eb-9e68-132fbf5571b6.jpg,https://carnance-photos.s3.amazonaws.com/kmhlm4ag9mu081837/6b5e93c8-5682-11eb-9e68-132fbf5571b6.jpg,https://carnance-photos.s3.amazonaws.com/kmhlm4ag9mu081837/6c57a986-5682-11eb-9e68-132fbf5571b6.jpg,https://carnance-photos.s3.amazonaws.com/kmhlm4ag9mu081837/6d975e90-5682-11eb-9e68-132fbf5571b6.jpg,https://carnance-photos.s3.amazonaws.com/kmhlm4ag9mu081837/6e8e9368-5682-11eb-9e68-132fbf5571b6.jpg,https://carnance-photos.s3.amazonaws.com/kmhlm4ag9mu081837/6fa939b0-5682-11eb-9e68-132fbf5571b6.jpg,https://carnance-photos.s3.amazonaws.com/kmhlm4ag9mu081837/7074f654-5682-11eb-9e68-132fbf5571b6.jpg,https://carnance-photos.s3.amazonaws.com/kmhlm4ag9mu081837/717fd2a8-5682-11eb-9e68-132fbf5571b6.jpg,https://carnance-photos.s3.amazonaws.com/kmhlm4ag9mu081837/724b3222-5682-11eb-9e68-132fbf5571b6.jpg,https://carnance-photos.s3.amazonaws.com/kmhlm4ag9mu081837/73435006-5682-11eb-9e68-132fbf5571b6.jpg,https://carnance-photos.s3.amazonaws.com/kmhlm4ag9mu081837/74463bbc-5682-11eb-9e68-132fbf5571b6.jpg,https://carnance-photos.s3.amazonaws.com/kmhlm4ag9mu081837/750fae5c-5682-11eb-9e68-132fbf5571b6.jpg,https://carnance-photos.s3.amazonaws.com/kmhlm4ag9mu081837/76015e00-5682-11eb-9e68-132fbf5571b6.jpg,https://carnance-photos.s3.amazonaws.com/kmhlm4ag9mu081837/76d436ae-5682-11eb-9e68-132fbf5571b6.jpg,https://carnance-photos.s3.amazonaws.com/kmhlm4ag9mu081837/783aec40-5682-11eb-9e68-132fbf5571b6.jpg,https://carnance-photos.s3.amazonaws.com/kmhlm4ag9mu081837/799f371c-5682-11eb-9e68-132fbf5571b6.jpg,https://carnance-photos.s3.amazonaws.com/kmhlm4ag9mu081837/7ab066da-5682-11eb-9e68-132fbf5571b6.jpg,https://carnance-photos.s3.amazonaws.com/kmhlm4ag9mu081837/7bb34bce-5682-11eb-9e68-132fbf5571b6.jpg,https://carnance-photos.s3.amazonaws.com/kmhlm4ag9mu081837/7cade070-5682-11eb-9e68-132fbf5571b6.jpg,https://carnance-photos.s3.amazonaws.com/kmhlm4ag9mu081837/7dba1682-5682-11eb-9e68-132fbf5571b6.jpg","Automatic","0","POLAR|NITROGEN","","sold","Hyundai","Elantra","KMHLM4AG9MU081837","2021","Polar","Sedan","","Automatic","Internal Combustion","23874"
"3891","43385","248 Rexdale Blvd Toronto CA","KM8R2DHE7MU236485","12L/100Km","9L/100Km","Hyundai","Palisade","SEL 3.8-L V-6 DOHC 24V AWD","2021","SUV","99","Gas","new","AWD","Hyper","NNB-BLACK","3.8-L V-6 DOHC 24V","3.8 L","6","7","43224","https://carnance-photos.s3.amazonaws.com/km8r2dhe7mu236485/69e49c82-5686-11eb-9e68-132fbf5571b6.jpg","Automatic","0","HYPER WHITE|OBSIDIAN BLACK, STAIN-RESISTANT CLOTH SEATING SURFACES","7","sold","Hyundai","Palisade","KM8R2DHE7MU236485","2021","Hyper","SUV","","Automatic","Internal Combustion","43224"
"1299","17484","Downsview Place Auto Group 50 Lepage Court North York, Ontario M3J1Z9","5UXKS4C58G0N13183","9L/100Km","7L/100Km","BMW","X5","XDrive35id 3.0-L L-6 DOHC 24V Diesel AWD","2016","SUV","88000","Diesel","used","AWD","White","Black","3.0-L L-6 DOHC 24V Diesel","3 L","6","5","34950","https://carnance-photos.s3.amazonaws.com/5uxks4c58g0n13183/3667f182-56a0-11eb-9e68-132fbf5571b6.jpg,https://carnance-photos.s3.amazonaws.com/5uxks4c58g0n13183/37f84722-56a0-11eb-9e68-132fbf5571b6.jpg,https://carnance-photos.s3.amazonaws.com/5uxks4c58g0n13183/39bed670-56a0-11eb-9e68-132fbf5571b6.jpg,https://carnance-photos.s3.amazonaws.com/5uxks4c58g0n13183/3b635aaa-56a0-11eb-9e68-132fbf5571b6.jpg,https://carnance-photos.s3.amazonaws.com/5uxks4c58g0n13183/3ce10008-56a0-11eb-9e68-132fbf5571b6.jpg,https://carnance-photos.s3.amazonaws.com/5uxks4c58g0n13183/3e642518-56a0-11eb-9e68-132fbf5571b6.jpg,https://carnance-photos.s3.amazonaws.com/5uxks4c58g0n13183/3fba1846-56a0-11eb-9e68-132fbf5571b6.jpg,https://carnance-photos.s3.amazonaws.com/5uxks4c58g0n13183/41684d8e-56a0-11eb-9e68-132fbf5571b6.jpg,https://carnance-photos.s3.amazonaws.com/5uxks4c58g0n13183/42eea270-56a0-11eb-9e68-132fbf5571b6.jpg,https://carnance-photos.s3.amazonaws.com/5uxks4c58g0n13183/4415f8c4-56a0-11eb-9e68-132fbf5571b6.jpg,https://carnance-photos.s3.amazonaws.com/5uxks4c58g0n13183/45749996-56a0-11eb-9e68-132fbf5571b6.jpg,https://carnance-photos.s3.amazonaws.com/5uxks4c58g0n13183/46bd2c1e-56a0-11eb-9e68-132fbf5571b6.jpg,https://carnance-photos.s3.amazonaws.com/5uxks4c58g0n13183/4839eeba-56a0-11eb-9e68-132fbf5571b6.jpg,https://carnance-photos.s3.amazonaws.com/5uxks4c58g0n13183/49a0e2b8-56a0-11eb-9e68-132fbf5571b6.jpg,https://carnance-photos.s3.amazonaws.com/5uxks4c58g0n13183/4b39d04e-56a0-11eb-9e68-132fbf5571b6.jpg,https://carnance-photos.s3.amazonaws.com/5uxks4c58g0n13183/4cdd3c4c-56a0-11eb-9e68-132fbf5571b6.jpg","Automatic","4","ABS Brakes|Air Conditioning|Alloy Wheels|AM/FM Stereo|Auto Dimming Mirrors|Automatic Headlight|Backup Camera|Bluetooth|CD Player|Center Arm Rest|Child-Safety Locks|Cruise Control|Cup Holder|Daytime Running Lights|Digital Clock|Driver Side Airbag|Dual impact Airbags|DVD Player|Electronic  Stability Control|Fog Lights|Folding Rear Seat|Heated Seats|Hill Ascent Control|Keyless Entry|Leather Seats|Leather Steering Wheels|Low Tire Pressure Warning|Memory Seat|Multi-Zone A/C|Navigation System|Parking Sensor|Passenger Airbag|Power Brakes|Power Locks|Power Mirrors|Power Seat|Power Steering|Power Windows|Power-Assist Disc Brakes|Premium Audio|Rain Sensor Wipers|Rear Window Defroster|Rear Windows Wiper|Remote Trunk Release|Satellite Radio|Security System|Side Airbag|Sunroof/Moonroof|Tilt Steering|Tinted Glass|Tow Package|Traction Control|Trip Odometer|Vehicle Anti-Theft System|Wood Trim Interior|Xenon Headlights","5","sold","BMW","X5","5UXKS4C58G0N13183","2016","White","SUV","4","Automatic","Internal Combustion","34950"
"4182","43406","1505 Dundas Street East, Whitby, Ontario, L1N 2K6","KM8R5DHE7MU241600","12L/100Km","9L/100Km","Hyundai","Palisade","Limited 3.8-L V-6 DOHC 24V AWD","2021","SUV","0","Gas","new","AWD","Blue","Other","3.8-L V-6 DOHC 24V","3.8 L","6","7","56724","https://carnance-photos.s3.amazonaws.com/km8r5dhe7mu241600/106dd63e-5684-11eb-9e68-132fbf5571b6.png","Automatic","0","Body Style|Wheelbase (in.)|Length, Overall (in.)|Width, Max W/o Mirrors (in.)|Height, Overall (in.)|Passenger Capacity|Passenger Volume (cu. Ft.)|Front Head Room (in.)|Front Leg Room (in.)|Front Shoulder Room (in.)|Front Hip Room (in.)|Second Head Room (in.)|Second Leg Room (in.)|Second Shoulder Room (in.)|Second Hip Room (in.)|Third Leg Room (in.)|Cargo Volume To Seat 1 (cu. Ft.)|Cargo Volume To Seat 2 (cu. Ft.)|Cargo Volume To Seat 3 (cu. Ft.)|Rear Defrost|Privacy Glass|Power Windows|Dual Moonroof|Sun/Moon Roof|Sun/Moonroof|Rear Spoiler|Base Curb Weight (lbs.)|Tires - Front Performance|Tires - Rear Performance|Compact Spare Tire|Tire Pressure Monitoring System|Aluminum Wheels|Wheel Locks (Optional)|Alarm|Remote Trunk Release|Passenger Illuminated Visor Mirror|Passenger Vanity Mirror|Driver Illuminated Vanity Mirror|Driver Vanity Mirror|Power Mirrors|Mirror Memory|Heated Mirrors|Electrochromic Rearview Mirror|Power Door Locks|Keyless Entry|Variable Speed Intermittent Wipers|Rain Sensing Wipers|Intermittent Wipers|Universal Garage Door Opener|Trip Computer|Back-Up Camera|Keyless Start|Cruise Control|Adaptive Cruise Control|Heads-Up Display|Vehicle Anti-Theft System|Auto-Off Headlights|Rear Parking Aid|Heated Steering Wheel|Power Liftgate|Hands-Free Liftgate|Remote Engine Start|Adjustable Steering Wheel|Steering Wheel Controls|Leather Wrapped Steering Wheel|Power Steering|Interior Cargo Shade (Optional)|AM/FM Stereo|Auxiliary Audio Input|HD Radio|MP3 Player|Satellite Radio|Premium Sound System|Smart Device Integration|Apple CarPlay|Android Auto|Climate Control|Dual Zone A/C|A/C|Rear A/C|Navigation System|Onboard Hands-Free Communications System|Wireless Cell Phone Hookup|Additional Rear Seat|Cooled Driver Seat|Cooled Rear Seat|Heated Front Seats|Heated Rear Seat|Driver Lumbar|Seat Memory|Power Driver Seat|Power Passenger Seat|Bucket Seats|Quad Bucket Seats|Leather Seats (Optional)|All Wheel Drive|V6 Cylinder Engine|Engine Type|Displacement|Horsepower (Net @ RPM)|Torque (Net @ RPM)|Transmission|Turning Diameter|Gasoline Fuel|EPA Fuel Economy Est - City (MPG)|EPA Fuel Economy Est - Hwy (MPG)|Fuel Tank Capacity, Approx (gal.)|Air Suspension|Suspension Type - Front|Suspension Type - Rear|Suspension Type - Front (Cont.)|Suspension Type - Rear (Cont.)|Automatic|Automatic Transmission W/Manual Mode|8-Speed Automatic|Driver Air Bag|Passenger Air Bag|Front Head Air Bag|Rear Head Air Bag|Front Side Air Bag|4-Wheel ABS|4-Wheel Disc Brakes|Brake Assist|Electronic Stability Control|Daytime Running Lights|Child Safety Locks|Integrated Turn Signal Mirrors|Traction Control|Blind Spot Monitor|Lane Departure Warning|Lane Keeping Assist","7","sold","Hyundai","Palisade","KM8R5DHE7MU241600","2021","Blue","SUV","4","Automatic","Internal Combustion","56724"
"4164","43406","1505 Dundas Street East, Whitby, Ontario, L1N 2K6","KM8K2CAA8MU656419","8L/100Km","7L/100Km","Hyundai","Kona","SEL 2.0-L L-4 DOHC 16V AWD","2021","SUV","0","Gas","new","AWD","Black","Other","2.0-L L-4 DOHC 16V","2 L","4","5","26874","https://carnance-photos.s3.amazonaws.com/km8k2caa8mu656419/ae7918ec-5685-11eb-9e68-132fbf5571b6.jpg","Automatic","0","Body Style|Wheelbase (in.)|Length, Overall (in.)|Width, Max W/o Mirrors (in.)|Height, Overall (in.)|Passenger Capacity|Front Head Room (in.)|Front Leg Room (in.)|Front Shoulder Room (in.)|Front Hip Room (in.)|Second Head Room (in.)|Second Leg Room (in.)|Second Shoulder Room (in.)|Second Hip Room (in.)|Cargo Volume To Seat 1 (cu. Ft.)|Cargo Volume To Seat 2 (cu. Ft.)|Cargo Volume To Seat 3 (cu. Ft.)|Rear Defrost|Privacy Glass|Power Windows|Sun/Moon Roof|Sun/Moonroof|Rear Spoiler|Base Curb Weight (lbs.)|Tires - Front Performance|Tires - Rear Performance|Compact Spare Tire|Tire Pressure Monitoring System|Aluminum Wheels|Wheel Locks (Optional)|Alarm|Back-Up Camera|Passenger Illuminated Visor Mirror|Passenger Vanity Mirror|Driver Illuminated Vanity Mirror|Driver Vanity Mirror|Power Mirrors|Heated Mirrors|Power Door Locks|Keyless Entry|Variable Speed Intermittent Wipers|Rain Sensing Wipers|Intermittent Wipers|Trip Computer|Leather Wrapped Steering Wheel|Steering Wheel Controls|Adjustable Steering Wheel|Remote Engine Start|Rear Parking Aid|Keyless Start|Interior Cargo Shade|Auto-Off Headlights|Fog Lamps|Vehicle Anti-Theft System|Heads-Up Display|Adaptive Cruise Control|Cruise Control|Power Steering|Universal Garage Door Opener (Optional)|Luggage Rack (Optional)|Electrochromic Rearview Mirror (Optional)|AM/FM Stereo|Auxiliary Audio Input|HD Radio|MP3 Player|Satellite Radio|Premium Sound System|Smart Device Integration|Apple CarPlay|Android Auto|Climate Control|A/C|Navigation System|Onboard Hands-Free Communications System|Wireless Cell Phone Hookup|Heated Front Seats|Driver Lumbar|Power Driver Seat|Pass-Through Rear Seat|2nd Row Bench Seat|Bucket Seats|Leather Seats (Optional)|Front Wheel Drive|4 Cylinder Engine|Turbocharged|Engine Type|Displacement|Horsepower (Net @ RPM)|Torque (Net @ RPM)|Transmission|Turning Diameter|Gasoline Fuel|EPA Fuel Economy Est - City (MPG)|EPA Fuel Economy Est - Hwy (MPG)|Fuel Tank Capacity, Approx (gal.)|Suspension Type - Front|Suspension Type - Rear|Suspension Type - Front (Cont.)|Suspension Type - Rear (Cont.)|Automatic|Automatic Transmission W/Manual Mode|7-Speed Automatic|Driver Air Bag|Passenger Air Bag|Front Head Air Bag|Rear Head Air Bag|Front Side Air Bag|4-Wheel ABS|4-Wheel Disc Brakes|Brake Assist|Electronic Stability Control|Daytime Running Lights|Child Safety Locks|Integrated Turn Signal Mirrors|Traction Control|Blind Spot Monitor|Lane Departure Warning|Lane Keeping Assist|Cross-Traffic Alert","5","sold","Hyundai","Kona","KM8K2CAA8MU656419","2021","Black","SUV","4","Automatic","Internal Combustion","26874"
"3985","43406","1505 Dundas Street East, Whitby, Ontario, L1N 2K6","KMHLM4AG5MU086937","","","Hyundai","Elantra","SEL 1.6-L L-4 DOHC 16V FWD","2021","Sedan","0","Gas","new","FWD","White","Other","1.6-L L-4 DOHC 16V","1.6 L","4","","23624","https://carnance-photos.s3.amazonaws.com/kmhlm4ag5mu086937/93dabfae-5685-11eb-9e68-132fbf5571b6.jpg","Automatic","0","","","sold","Hyundai","Elantra","KMHLM4AG5MU086937","2021","White","Sedan","4","Automatic","Internal Combustion","23624"
"4714","43382","Lucky Motorcars Inc 350 WESTON RD. Toronto, Ontario M6N3P9","2T1BURHE4GC525872","8L/100Km","6L/100Km","Toyota","Corolla","L 1.8-L L-4 DOHC 16V FWD","2016","Sedan","94814","Gas","used","FWD","Black","Gray","1.8-L L-4 DOHC 16V","1.8 L","4","5","11988","","Automatic","4","ABS Brakes|Air Conditioning|AM/FM Stereo|Backup Camera|Bluetooth|CD Player|Cruise Control|Cup Holder|Digital Clock|Driver Side Airbag|Entertainment System|Fog Lights|Heated Exterior Mirrors|Keyless Entry|Passenger Airbag|Power Locks|Power Mirrors|Power-Assist Disc Brakes|Rear Window Defroster|Tinted Glass|Traction Control|Trip Odometer","5","sold","Toyota","Corolla","2T1BURHE4GC525872","2016","Black","Sedan","4","Automatic","Internal Combustion","11988"
"4178","43406","1505 Dundas Street East, Whitby, Ontario, L1N 2K6","KM8R3DHE2MU235161","12L/100Km","9L/100Km","Hyundai","Palisade","SEL 3.8-L V-6 DOHC 24V AWD","2021","SUV","0","Gas","new","AWD","Black","Other","3.8-L V-6 DOHC 24V","3.8 L","6","7","52924","https://carnance-photos.s3.amazonaws.com/km8r3dhe2mu235161/af3da3e6-5686-11eb-9e68-132fbf5571b6.jpg","Automatic","0","Body Style|Wheelbase (in.)|Length, Overall (in.)|Width, Max W/o Mirrors (in.)|Height, Overall (in.)|Passenger Capacity|Passenger Volume (cu. Ft.)|Front Head Room (in.)|Front Leg Room (in.)|Front Shoulder Room (in.)|Front Hip Room (in.)|Second Head Room (in.)|Second Leg Room (in.)|Second Shoulder Room (in.)|Second Hip Room (in.)|Third Leg Room (in.)|Cargo Volume To Seat 1 (cu. Ft.)|Cargo Volume To Seat 2 (cu. Ft.)|Cargo Volume To Seat 3 (cu. Ft.)|Rear Defrost|Privacy Glass|Power Windows|Sun/Moon Roof|Sun/Moonroof|Rear Spoiler|Base Curb Weight (lbs.)|Tires - Front All-Season|Tires - Rear All-Season|Compact Spare Tire|Tire Pressure Monitoring System|Tires - Front Performance (Optional)|Tires - Rear Performance (Optional)|Chrome Wheels (Optional)|Wheel Locks (Optional)|Alarm|Trip Computer|Passenger Illuminated Visor Mirror|Passenger Vanity Mirror|Driver Illuminated Vanity Mirror|Driver Vanity Mirror|Power Mirrors|Heated Mirrors|Electrochromic Rearview Mirror|Power Door Locks|Keyless Entry|Variable Speed Intermittent Wipers|Intermittent Wipers|Universal Garage Door Opener|Power Steering|Leather Wrapped Steering Wheel|Keyless Start|Steering Wheel Controls|Cruise Control|Adjustable Steering Wheel|Remote Engine Start|Adaptive Cruise Control|Vehicle Anti-Theft System|Auto-Off Headlights|Interior Cargo Shade (Optional)|Luggage Rack (Optional)|Mirror Memory (Optional)|Back-Up Camera (Optional)|Rear Parking Aid (Optional)|Power Liftgate (Optional)|Hands-Free Liftgate (Optional)|Remote Trunk Release (Optional)|Heated Steering Wheel (Optional)|Android Auto|Apple CarPlay|AM/FM Stereo (Optional)|Auxiliary Audio Input (Optional)|HD Radio (Optional)|MP3 Player (Optional)|Satellite Radio (Optional)|Premium Sound System (Optional)|Smart Device Integration (Optional)|Climate Control|Dual Zone A/C|A/C|Rear A/C|Navigation System (Optional)|Onboard Hands-Free Communications System (Optional)|Wireless Cell Phone Hookup (Optional)|Additional Rear Seat|Heated Front Seats|Driver Lumbar|Power Driver Seat|Bucket Seats|Cloth Seats (Optional)|Leather Seats (Optional)|Heated Rear Seat (Optional)|Passenger Lumbar (Optional)|Seat Memory (Optional)|Power Passenger Seat (Optional)|Pass-Through Rear Seat (Optional)|2nd Row Bench Seat (Optional)|All Wheel Drive|V6 Cylinder Engine|Engine Type|Displacement|Horsepower (Net @ RPM)|Torque (Net @ RPM)|Transmission|Turning Diameter|Gasoline Fuel|EPA Fuel Economy Est - City (MPG)|EPA Fuel Economy Est - Hwy (MPG)|Fuel Tank Capacity, Approx (gal.)|Suspension Type - Front|Suspension Type - Rear|Suspension Type - Front (Cont.)|Suspension Type - Rear (Cont.)|Automatic|Automatic Transmission W/Manual Mode|8-Speed Automatic|Driver Air Bag|Passenger Air Bag|Front Head Air Bag|Rear Head Air Bag|Front Side Air Bag|4-Wheel ABS|4-Wheel Disc Brakes|Brake Assist|Electronic Stability Control|Daytime Running Lights|Child Safety Locks|Integrated Turn Signal Mirrors|Traction Control|Blind Spot Monitor|Lane Departure Warning|Lane Keeping Assist","7","sold","Hyundai","Palisade","KM8R3DHE2MU235161","2021","Black","SUV","4","Automatic","Internal Combustion","52924"
"5141","43385","248 Rexdale Blvd Toronto CA","KMHLM4AG4MU104215","","","Hyundai","Elantra","SEL 1.6-L L-4 DOHC 16V FWD","2021","Sedan","49","Gas","new","FWD","Space Black","NNB-BLACK","1.6-L L-4 DOHC 16V","1.6 L","4","","25424","https://images.dealer.com/ddc/vehicles/2021/Hyundai/Elantra/Sedan/trim_Essential_6ef5ae/color/Space%20Black-NKA-23%2C22%2C23-640-en_CA.jpg","Automatic","0","space black","","sold","Hyundai","Elantra","KMHLM4AG4MU104215","2021","Space Black","Sedan","","Automatic","Internal Combustion","25424"
